x [mm],y [mm],z [mm],x-displacement [mm],y-displacement [mm],z-displacement [mm],vector length [mm],Exx [S],Eyy [S],Exy [S],poisson ratio -Min/Max,poisson ratio -Exx/Eyy,poisson ratio -Eyy/Exx,poisson ratio -Max/min,maximum normal strain [S],minimum normal strain [S],maximum shear strain [S],maximum shear angle [°],tresca strain [S],Von Mises strain [S],du/dx [S],du/dy [S],dv/dx [S],dv/dy [S],dw/dx [S],dw/dy [S]
2.349768,6.02555,-10.572826,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,1.273868e-17,0,0,0,0,2.347833e-16,2.093059e-16,1.273868e-17,90,1.698491e-17,1.487588e-16,0,0,0,0,0,0
2.397058,6.02555,-10.578636,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,2.054776e-17,0,0,0,0,2.425924e-16,2.014968e-16,2.054776e-17,90,2.739701e-17,1.499191e-16,0,0,0,0,0,0
2.444349,6.02555,-10.584934,1.891618e-12,0,0,1.891618e-12,0,0,-7.316531e-18,0,0,0,0,7.316531e-18,-7.316531e-18,7.316531e-18,0,9.755375e-18,8.448403e-18,0,0,0,0,0,0
2.491639,6.02555,-10.588865,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-1.535975e-17,0,0,0,0,2.227514e-16,-1.117291e-16,1.672403e-16,-42.365196,2.22987e-16,1.966265e-16,0,0,0,0,0,0
2.53893,6.02555,-10.590417,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-1.174482e-17,0,0,0,0,6.195022e-19,-2.226641e-16,1.116418e-16,-41.980629,1.488557e-16,1.486497e-16,0,0,0,0,0,0
2.58622,6.02555,-10.589179,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-2.220446e-16,3.750936e-17,0,0,0,0,2.251905e-16,-2.251905e-16,2.251905e-16,49.794144,3.00254e-16,2.600276e-16,0,0,0,0,0,0
2.633511,6.02555,-10.584759,1.891618e-12,0,0,1.891618e-12,0,0,2.443816e-17,0,0,0,0,2.443816e-17,-2.443816e-17,2.443816e-17,90,3.258422e-17,2.821876e-17,0,0,0,0,0,0
2.680801,6.02555,-10.578157,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,-6.320612e-18,0,0,0,0,-1.047017e-16,-1.173429e-16,6.320612e-18,0,8.427483e-18,7.437383e-17,0,0,0,0,0,0
2.728091,6.02555,-10.568806,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.17795e-17,0,0,0,0,2.438241e-16,2.002651e-16,2.17795e-17,0,2.903933e-17,1.501508e-16,0,0,0,0,0,0
2.775382,6.02555,-10.556674,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,1.399312e-18,0,0,0,0,1.763396e-20,-1.110399e-16,5.552879e-17,45.721996,7.403838e-17,7.403251e-17,0,0,0,0,0,0
2.822672,6.02555,-10.540732,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,2.804003e-17,0,0,0,0,2.500846e-16,1.940046e-16,2.804003e-17,90,3.73867e-17,1.515293e-16,0,0,0,0,0,0
2.869963,6.02555,-10.520209,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,-4.189057e-18,0,0,0,0,-1.068332e-16,-1.152114e-16,4.189057e-18,0,5.585409e-18,7.417276e-17,0,0,0,0,0,0
2.917253,6.02555,-10.495268,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-2.869225e-17,0,0,0,0,2.244982e-16,-1.134759e-16,1.689871e-16,-40.112206,2.253161e-16,1.986078e-16,0,0,0,0,0,0
2.964544,6.02555,-10.468028,1.891618e-12,0,0,1.891618e-12,0,0,-4.074634e-17,0,0,0,0,4.074634e-17,-4.074634e-17,4.074634e-17,0,5.432845e-17,4.704982e-17,0,0,0,0,0,0
3.011834,6.02555,-10.440321,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,1.780368e-17,0,0,0,0,2.234631e-16,-1.41845e-18,1.124408e-16,49.555229,1.49921e-16,1.494504e-16,0,0,0,0,0,0
3.059125,6.02555,-10.412345,1.891618e-12,0,0,1.891618e-12,4.440892e-16,-2.220446e-16,3.17278e-17,0,0,0,0,4.45597e-16,-2.235524e-16,3.345747e-16,47.720776,4.460996e-16,3.933597e-16,0,0,0,0,0,0
3.106415,6.02555,-10.38132,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,6.532278e-18,0,0,0,0,1.920055e-19,-2.222366e-16,1.112143e-16,-46.683632,1.482857e-16,1.482218e-16,0,0,0,0,0,0
3.153705,6.02555,-10.345228,1.891618e-12,0,0,1.891618e-12,0,0,-1.077408e-17,0,0,0,0,1.077408e-17,-1.077408e-17,1.077408e-17,0,1.436545e-17,1.244084e-17,0,0,0,0,0,0
3.200996,6.02555,-10.302937,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,3.300676e-17,0,0,0,0,4.488918e-16,2.17242e-16,1.158249e-16,53.278568,1.544332e-16,2.592123e-16,0,0,0,0,0,0
3.248286,6.02555,-10.253601,1.891618e-12,0,0,1.891618e-12,0,0,-1.540084e-17,0,0,0,0,1.540084e-17,-1.540084e-17,1.540084e-17,0,2.053445e-17,1.778336e-17,0,0,0,0,0,0
3.295577,6.02555,-10.194427,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-4.440892e-16,-1.497262e-16,0,0,0,0,-1.466698e-16,-5.194641e-16,1.863972e-16,18.278503,2.485296e-16,3.092394e-16,0,0,0,0,0,0
1.451249,5.978259,-9.862801,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,3.686813e-17,0,0,0,0,2.589127e-16,1.851765e-16,3.686813e-17,90,4.915751e-17,1.540297e-16,0,0,0,0,0,0
1.49854,5.978259,-9.940904,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,2.963501e-17,0,0,0,0,2.246609e-16,-1.136386e-16,1.691497e-16,50.045147,2.25533e-16,1.987923e-16,0,0,0,0,0,0
1.54583,5.978259,-10.005524,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,7.93598e-17,0,0,0,0,4.133649e-17,-1.523588e-16,9.684764e-17,-72.513855,1.291302e-16,1.177943e-16,0,0,0,0,0,0
1.593121,5.978259,-10.089466,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,2.030313e-17,0,0,0,0,3.596419e-18,-1.146187e-16,5.910757e-17,-55.04496,7.88101e-17,7.763906e-17,0,0,0,0,0,0
1.640411,5.978259,-10.167885,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,6.159614e-17,0,0,0,0,2.330709e-16,-1.220486e-16,1.775598e-16,55.149025,2.367464e-16,2.083415e-16,0,0,0,0,0,0
1.687701,5.978259,-10.232621,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-3.807849e-17,0,0,0,0,2.601231e-16,1.839661e-16,3.807849e-17,0,5.077131e-17,1.544218e-16,0,0,0,0,0,0
1.734992,5.978259,-10.287138,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,2.211447e-17,0,0,0,0,4.242824e-18,-1.152651e-16,5.975397e-17,55.860645,7.967197e-17,7.829602e-17,0,0,0,0,0,0
1.782282,5.978259,-10.33283,1.891618e-12,0,0,1.891618e-12,0,0,2.645831e-17,0,0,0,0,2.645831e-17,-2.645831e-17,2.645831e-17,90,3.527775e-17,3.055143e-17,0,0,0,0,0,0
1.829573,5.978259,-10.372293,1.891618e-12,0,0,1.891618e-12,0,0,4.066901e-17,0,0,0,0,4.066901e-17,-4.066901e-17,4.066901e-17,90,5.422535e-17,4.696053e-17,0,0,0,0,0,0
1.876863,5.978259,-10.40882,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-1.063366e-17,0,0,0,0,2.225527e-16,-5.080808e-19,1.115304e-16,-42.264465,1.487072e-16,1.485381e-16,0,0,0,0,0,0
1.924154,5.978259,-10.443478,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,-2.618665e-17,0,0,0,0,4.471357e-16,2.189981e-16,1.140688e-16,38.364155,1.520917e-16,2.581719e-16,0,0,0,0,0,0
1.971444,5.978259,-10.474669,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,2.185498e-17,0,0,0,0,2.438996e-16,2.001896e-16,2.185498e-17,90,2.913997e-17,1.501654e-16,0,0,0,0,0,0
2.018735,5.978259,-10.50117,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,2.352653e-17,0,0,0,0,4.779689e-18,-1.15802e-16,6.029084e-17,56.484009,8.038779e-17,7.884287e-17,0,0,0,0,0,0
2.066025,5.978259,-10.523122,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,3.238729e-17,0,0,0,0,2.251647e-16,-1.141424e-16,1.696536e-16,50.502728,2.262047e-16,1.99364e-16,0,0,0,0,0,0
2.113316,5.978259,-10.541248,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,1.236644e-17,0,0,0,0,2.34411e-16,2.096782e-16,1.236644e-17,90,1.648859e-17,1.487169e-16,0,0,0,0,0,0
2.160606,5.978259,-10.55564,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,-3.058956e-17,0,0,0,0,-1.03152e-16,-2.299149e-16,6.338146e-17,-30.571463,8.450861e-17,1.329746e-16,0,0,0,0,0,0
2.207896,5.978259,-10.565501,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-2.720375e-17,0,0,0,0,2.253289e-16,-3.284283e-18,1.143066e-16,38.116051,1.524088e-16,1.513259e-16,0,0,0,0,0,0
2.255187,5.978259,-10.570435,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,1.676628e-19,0,0,0,0,2.220447e-16,-2.220447e-16,2.220447e-16,-45.021633,2.960596e-16,2.563951e-16,0,0,0,0,0,0
2.302477,5.978259,-10.573412,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-2.737489e-18,0,0,0,0,2.220784e-16,-3.374415e-20,1.110561e-16,44.29377,1.480747e-16,1.480635e-16,0,0,0,0,0,0
2.349768,5.978259,-10.577031,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-6.589898e-18,0,0,0,0,2.2224e-16,-1.954048e-19,1.112177e-16,43.301552,1.482903e-16,1.482252e-16,0,0,0,0,0,0
2.397058,5.978259,-10.582038,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,1.336835e-17,0,0,0,0,1.587015e-18,-1.126093e-16,5.709817e-17,-51.770149,7.613089e-17,7.560744e-17,0,0,0,0,0,0
2.444349,5.978259,-10.586806,1.891618e-12,0,0,1.891618e-12,-4.440892e-16,2.220446e-16,4.835808e-17,0,0,0,0,2.255369e-16,-4.475815e-16,3.365592e-16,-49.130531,4.487456e-16,3.956104e-16,0,0,0,0,0,0
2.491639,5.978259,-10.589283,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,1.49405e-17,0,0,0,0,-1.090469e-16,-2.2402e-16,5.748658e-17,-52.531933,7.664877e-17,1.293531e-16,0,0,0,0,0,0
2.53893,5.978259,-10.589276,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-4.440892e-16,-5.321487e-17,0,0,0,0,2.262689e-16,-4.483136e-16,3.372912e-16,40.46122,4.497217e-16,3.964409e-16,0,0,0,0,0,0
2.58622,5.978259,-10.587745,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,3.02374e-17,0,0,0,0,7.701098e-18,-1.187234e-16,6.321225e-17,-59.288757,8.4283e-17,8.183684e-17,0,0,0,0,0,0
2.633511,5.978259,-10.584386,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-8.645334e-18,0,0,0,0,2.222689e-16,-1.112466e-16,1.667577e-16,-43.514122,2.223436e-16,1.960792e-16,0,0,0,0,0,0
2.680801,5.978259,-10.579032,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,7.407428e-18,0,0,0,0,2.29452e-16,2.146372e-16,7.407428e-18,90,9.87657e-18,1.482766e-16,0,0,0,0,0,0
2.728091,5.978259,-10.570382,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-2.582286e-17,0,0,0,0,5.712276e-18,-1.167346e-16,6.122343e-17,-32.526466,8.163124e-17,7.979533e-17,0,0,0,0,0,0
2.775382,5.978259,-10.558488,1.891618e-12,0,0,1.891618e-12,4.440892e-16,0,-8.050471e-18,0,0,0,0,4.442351e-16,-1.458914e-19,2.221905e-16,43.961796,2.96254e-16,2.962054e-16,0,0,0,0,0,0
2.822672,5.978259,-10.542708,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,4.367389e-17,0,0,0,0,1.512097e-17,-1.261433e-16,7.063212e-17,-64.097107,9.417616e-17,8.956233e-17,0,0,0,0,0,0
2.869963,5.978259,-10.522559,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-2.220446e-16,-3.879028e-18,0,0,0,0,-1.108869e-16,-2.2218e-16,5.564652e-17,43.001381,7.419535e-17,1.282757e-16,0,0,0,0,0,0
2.917253,5.978259,-10.497719,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,7.773467e-18,0,0,0,0,2.298181e-16,2.142711e-16,7.773467e-18,90,1.036462e-17,1.483016e-16,0,0,0,0,0,0
2.964544,5.978259,-10.469944,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-1.656099e-17,0,0,0,0,2.23273e-16,-1.228391e-18,1.122507e-16,-40.757927,1.496676e-16,1.492598e-16,0,0,0,0,0,0
3.011834,5.978259,-10.441117,1.891618e-12,0,0,1.891618e-12,2.220446e-16,4.440892e-16,-4.905451e-17,0,0,0,0,4.544436e-16,2.116902e-16,1.213767e-16,-33.081032,1.618356e-16,2.625774e-16,0,0,0,0,0,0
3.059125,5.978259,-10.412065,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,6.830732e-20,0,0,0,0,2.220446e-16,-2.220446e-16,2.220446e-16,-45.008812,2.960595e-16,2.56395e-16,0,0,0,0,0,0
3.106415,5.978259,-10.380428,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-4.66462e-17,0,0,0,0,2.314458e-16,-9.4012e-18,1.204235e-16,-33.605103,1.605647e-16,1.575245e-16,0,0,0,0,0,0
3.153705,5.978259,-10.344246,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,-3.921194e-17,0,0,0,0,1.245255e-17,-1.234749e-16,6.79637e-17,27.381699,9.061826e-17,8.676579e-17,0,0,0,0,0,0
3.200996,5.978259,-10.302033,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,4.089293e-17,0,0,0,0,-9.758623e-17,-2.354807e-16,6.894722e-17,-63.188824,9.192963e-17,1.366171e-16,0,0,0,0,0,0
3.248286,5.978259,-10.253668,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,1.735688e-17,0,0,0,0,2.229467e-16,-1.119244e-16,1.674355e-16,47.975071,2.232474e-16,1.968479e-16,0,0,0,0,0,0
3.295577,5.978259,-10.198972,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,1.671637e-17,0,0,0,0,1.25142e-18,-2.23296e-16,1.122737e-16,-49.281288,1.496983e-16,1.492829e-16,0,0,0,0,0,0
3.342867,5.978259,-10.124891,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,7.294898e-18,0,0,0,0,2.394033e-19,-2.22284e-16,1.112617e-16,46.879654,1.483489e-16,1.482692e-16,0,0,0,0,0,0
1.451249,5.930969,-9.866455,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,3.320288e-17,0,0,0,0,2.552475e-16,1.888417e-16,3.320288e-17,90,4.427051e-17,1.529141e-16,0,0,0,0,0,0
1.49854,5.930969,-9.941139,1.891618e-12,0,0,1.891618e-12,0,0,-6.610657e-18,0,0,0,0,6.610657e-18,-6.610657e-18,6.610657e-18,0,8.814209e-18,7.633329e-18,0,0,0,0,0,0
1.54583,5.930969,-10.004727,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-4.929624e-17,0,0,0,0,2.324969e-16,-1.045227e-17,1.214746e-16,33.028885,1.619661e-16,1.585969e-16,0,0,0,0,0,0
1.593121,5.930969,-10.08804,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-1.368314e-17,0,0,0,0,2.228846e-16,-8.400239e-19,1.118623e-16,41.486954,1.491498e-16,1.488706e-16,0,0,0,0,0,0
1.640411,5.930969,-10.166597,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-2.253443e-17,0,0,0,0,2.243085e-16,-2.263849e-18,1.132862e-16,39.26321,1.510482e-16,1.502993e-16,0,0,0,0,0,0
1.687701,5.930969,-10.231129,1.891618e-12,0,0,1.891618e-12,0,-1.110223e-16,2.259004e-17,0,0,0,0,4.420457e-18,-1.154428e-16,5.993161e-17,56.071835,7.990881e-17,7.847683e-17,0,0,0,0,0,0
1.734992,5.930969,-10.285625,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,-1.84318e-17,0,0,0,0,2.228083e-16,-2.228083e-16,2.228083e-16,-42.627396,2.970777e-16,2.572769e-16,0,0,0,0,0,0
1.782282,5.930969,-10.331591,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,-1.110223e-16,-3.796947e-18,0,0,0,0,-1.108926e-16,-2.221743e-16,5.564085e-17,-43.043541,7.41878e-17,1.282725e-16,0,0,0,0,0,0
1.829573,5.930969,-10.371688,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,4.863011e-18,0,0,0,0,1.06454e-19,-2.221511e-16,1.111288e-16,46.254036,1.481717e-16,1.481362e-16,0,0,0,0,0,0
1.876863,5.930969,-10.408625,1.891618e-12,0,0,1.891618e-12,0,0,-3.555491e-17,0,0,0,0,3.555491e-17,-3.555491e-17,3.555491e-17,0,4.740655e-17,4.105527e-17,0,0,0,0,0,0
1.924154,5.930969,-10.443257,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,3.540239e-18,0,0,0,0,2.22101e-16,-5.64306e-20,1.110787e-16,-45.913204,1.48105e-16,1.480862e-16,0,0,0,0,0,0
1.971444,5.930969,-10.474158,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,8.605609e-18,0,0,0,0,2.222113e-16,-2.222113e-16,2.222113e-16,-46.10973,2.962817e-16,2.565875e-16,0,0,0,0,0,0
2.018735,5.930969,-10.500518,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,1.289669e-17,0,0,0,0,2.225432e-16,-1.115209e-16,1.670321e-16,47.21413,2.227094e-16,1.963904e-16,0,0,0,0,0,0
2.066025,5.930969,-10.522931,1.891618e-12,0,0,1.891618e-12,4.440892e-16,-1.110223e-16,2.901728e-18,0,0,0,0,4.441044e-16,-1.110375e-16,2.775709e-16,45.299492,3.700946e-16,3.391953e-16,0,0,0,0,0,0
2.113316,5.930969,-10.54175,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,1.354095e-17,0,0,0,0,4.449119e-16,2.212219e-16,1.11845e-16,48.476898,1.491267e-16,2.568713e-16,0,0,0,0,0,0
2.160606,5.930969,-10.556957,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,2.192609e-17,0,0,0,0,2.439707e-16,2.001185e-16,2.192609e-17,90,2.923478e-17,1.501792e-16,0,0,0,0,0,0
2.207896,5.930969,-10.567885,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,-1.110223e-16,-5.802983e-19,0,0,0,0,-1.10442e-16,-1.116026e-16,5.802983e-19,0,7.73731e-19,7.40179e-17,0,0,0,0,0,0
2.255187,5.930969,-10.573908,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,-2.279028e-18,0,0,0,0,2.22068e-16,-2.33891e-20,1.110457e-16,-44.41201,1.480609e-16,1.480531e-16,0,0,0,0,0,0
2.302477,5.930969,-10.577726,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,3.81986e-17,0,0,0,0,2.602432e-16,1.83846e-16,3.81986e-17,90,5.093147e-17,1.544614e-16,0,0,0,0,0,0
2.349768,5.930969,-10.581877,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.281523e-17,0,0,0,0,2.448598e-16,1.992294e-16,2.281523e-17,0,3.042031e-17,1.503557e-16,0,0,0,0,0,0
2.397058,5.930969,-10.586485,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,-5.137779e-17,0,0,0,0,1.131179e-17,-2.333564e-16,1.223341e-16,-32.583359,1.631121e-16,1.594753e-16,0,0,0,0,0,0
2.444349,5.930969,-10.589936,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-9.355067e-18,0,0,0,0,2.224381e-16,-3.934456e-19,1.114157e-16,42.591732,1.485543e-16,1.484234e-16,0,0,0,0,0,0
2.491639,5.930969,-10.590877,1.891618e-12,0,0,1.891618e-12,0,0,-1.289976e-17,0,0,0,0,1.289976e-17,-1.289976e-17,1.289976e-17,0,1.719967e-17,1.489535e-17,0,0,0,0,0,0
2.53893,5.930969,-10.589356,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-6.159871e-17,0,0,0,0,2.740983e-17,-1.384321e-16,8.292098e-17,-21.012177,1.105613e-16,1.026519e-16,0,0,0,0,0,0
2.58622,5.930969,-10.587424,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,1.170812e-17,0,0,0,0,2.226602e-16,-6.156463e-19,1.116379e-16,48.010006,1.488506e-16,1.486458e-16,0,0,0,0,0,0
2.633511,5.930969,-10.584923,1.891618e-12,0,0,1.891618e-12,0,2.220446e-16,5.539592e-17,0,0,0,0,2.350975e-16,-1.305292e-17,1.240752e-16,-58.258728,1.654336e-16,1.612588e-16,0,0,0,0,0,0
2.680801,5.930969,-10.580402,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-4.19493e-17,0,0,0,0,2.297055e-16,-7.66087e-18,1.186832e-16,34.65057,1.582442e-16,1.557534e-16,0,0,0,0,0,0
2.728091,5.930969,-10.572196,1.891618e-12,0,0,1.891618e-12,0,0,1.449007e-17,0,0,0,0,1.449007e-17,-1.449007e-17,1.449007e-17,90,1.932009e-17,1.673169e-17,0,0,0,0,0,0
2.775382,5.930969,-10.56059,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,8.15113e-18,0,0,0,0,2.22244e-16,-1.112217e-16,1.667328e-16,46.401077,2.223104e-16,1.96051e-16,0,0,0,0,0,0
2.822672,5.930969,-10.545216,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,0,4.433976e-17,0,0,0,0,8.526709e-18,-2.305713e-16,1.19549e-16,-55.885319,1.593987e-16,1.566338e-16,0,0,0,0,0,0
2.869963,5.930969,-10.525865,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,3.124664e-17,0,0,0,0,2.249506e-16,-1.139284e-16,1.694395e-16,50.313419,2.259193e-16,1.991211e-16,0,0,0,0,0,0
2.917253,5.930969,-10.501579,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,1.809237e-17,0,0,0,0,2.230245e-16,-1.120022e-16,1.675134e-16,48.100178,2.233512e-16,1.969362e-16,0,0,0,0,0,0
2.964544,5.930969,-10.473557,1.891618e-12,0,0,1.891618e-12,0,0,2.397173e-19,0,0,0,0,2.397173e-19,-2.397173e-19,2.397173e-19,90,3.196231e-19,2.768017e-19,0,0,0,0,0,0
3.011834,5.930969,-10.443752,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,1.878659e-17,0,0,0,0,2.231009e-16,-1.120786e-16,1.675898e-16,48.218155,2.23453e-16,1.970228e-16,0,0,0,0,0,0
3.059125,5.930969,-10.413316,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,3.572013e-18,0,0,0,0,2.256166e-16,2.184726e-16,3.572013e-18,90,4.762685e-18,1.480872e-16,0,0,0,0,0,0
3.106415,5.930969,-10.380494,1.891618e-12,0,0,1.891618e-12,2.220446e-16,0,-2.200932e-17,0,0,0,0,2.242052e-16,-2.160566e-18,1.131829e-16,39.393467,1.509105e-16,1.501955e-16,0,0,0,0,0,0
3.153705,5.930969,-10.344065,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-2.481297e-17,0,0,0,0,2.468576e-16,1.972316e-16,2.481297e-17,0,3.308397e-17,1.50777e-16,0,0,0,0,0,0
3.200996,5.930969,-10.301971,1.891618e-12,0,0,1.891618e-12,4.440892e-16,2.220446e-16,-2.481914e-17,0,0,0,0,4.468296e-16,2.193043e-16,1.137627e-16,38.699333,1.516835e-16,2.579917e-16,0,0,0,0,0,0
3.248286,5.930969,-10.254078,1.891618e-12,0,0,1.891618e-12,4.440892e-16,0,-4.386154e-17,0,0,0,0,4.483799e-16,-4.290635e-18,2.263353e-16,39.412971,3.017803e-16,3.003603e-16,0,0,0,0,0,0
3.295577,5.930969,-10.200417,1.891618e-12,0,0,1.891618e-12,2.220446e-16,2.220446e-16,-8.190233e-18,0,0,0,0,2.302348e-16,2.138544e-16,8.190233e-18,0,1.092031e-17,1.483315e-16,0,0,0,0,0,0
3.342867,5.930969,-10.134035,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,-4.195817e-17,0,0,0,0,2.27249e-16,-1.162267e-16,1.717378e-16,37.929314,2.289838e-16,2.017293e-16,0,0,0,0,0,0
1.451249,5.883678,-9.874188,1.891618e-12,0,0,1.891618e-12,-6.661338e-16,0,-7.614196e-17,0,0,0,0,8.592517e-18,-6.747263e-16,3.416594e-16,-38.561489,4.555459e-16,4.527089e-16,0,0,0,0,0,0
1.49854,5.883678,-9.944539,1.891618e-12,0,0,1.891618e-12,2.220446e-16,-1.110223e-16,4.818228e-18,0,0,0,0,2.221143e-16,-1.11092e-16,1.666031e-16,45.828625,2.221375e-16,1.95904e-16,0,0,0,0,0,0
1.54583,5.883678,-10.00768,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,0,-7.844232e-18,0,0,0,0,5.514912e-19,-1.115738e-16,5.606264e-17,-40.97842,7.475019e-17,7.456704e-17,0,0,0,0,0,0
1.593121,5.883678,-10.091705,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-3.357237e-17,0,0,0,0,2.253949e-16,-1.143726e-16,1.698838e-16,-39.301102,2.265117e-16,1.996252e-16,0,0,0,0,0,0
1.640411,5.883678,-10.168389,1.891618e-12,0,0,1.891618e-12,-1.110223e-16,2.220446e-16,-5.127653e-17,0,0,0,0,2.2976e-16,-1.187377e-16,1.742489e-16,-36.443062,2.323318e-16,2.045803e-16,0,0,0,0,0,0
1.687701,5.883678,-10.231754,1.891618e-12,0,0,1.891618e-12,-3.330669e-16,-5.551115e-16,-1.506397e-17,0,0,0,0,-3.320496e-16,-5.561288e-16,1.120396e-16,41.136528,1.493861e-16,3.230919e-16,0,0,0,0,0,0
1.734992,5.883678,-10.28559,1.891618e-12,0,0,1.891618e-12,-2.220446e-16,2.220446e-16,2.600839e-17,0,0,0,0,2.235626e-16,-2.235626e-16,2.235626e-16,-48.340347,2.980835e-16,2.581479e-16,0,0,0,0,0,0
1.782282,5.883678,-10.33165,1.891618e-12,0,0,1.891618e-12,0,0,-1.13446e-18,0,0,0,0,1.13446e-18,-1.13446e-18,1.13446e-18,0,1.512614e-18,1.309962e-18,0,0,0,0,0,0
1.829573,5.883678,-10.372236,1.891618e-12,0,0,1.891618e-12,0,-2.220446e-16,2.086666e-18,0,0,0,0,1.960773e-20,-2.220642e-16,1.110419e-16,45.538376,1.480559e-16,1.480493e-16,0,0,0,0,0,0
